,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
564,20000,6,47878556,32,20,273,868,27,0,8.53125,10.1122231211348,292,0,43.4,85.6937017890801,23.83112760590976,1.0860811879993926,938795.2341408164,1939374.189144672,5016420,14,47878398,1544464.4793611336,2302609.6585279163,5016420,299,47878515,2519921.867831219,2503273.486752725,5018514,220,0,0,0,0,1032,648,0.6683576541534741,0.4177235338459207,0,292,21.5283018867924,55.1451245399128,3040.98476052249,2,2,0,30,51,0,0,0,0,21.9423076923077,8.53125,43.4,0,0,0,826,12,9328,3,27,2,86,29200,227,14,32,639067.0525828162,1805697.3256486608,5107939,461,5015104.046767835,971.2974231958544,5016420,5013523,Benign
565,20000,6,1170,4,0,517,0,517,0,129.25,258.5,0,0,0.0,0.0,441880.341880342,3418.80341880342,390.0,254.18369004232216,666,166,1170,390.0,254.18369004232216,666,166,0,0.0,0.0,0,0,0,0,0,0,136,0,3418.80341880342,0.0,0,517,103.4,231.209428873478,53457.8,1,1,0,1,3,0,0,0,0,129.25,129.25,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Scanning
566,20000,6,35833850,28,18,237,834,27,0,8.46428571428571,10.2649426505484,292,0,46.3333333333333,90.0901509273774,29.887941692040584,1.283702444289324,796307.7821475224,1831368.929296064,5015930,26,35833688,1327173.6593531405,2223557.807719576,5015930,295,35833806,2107870.949904923,2512283.247096468,5017144,258,0,0,0,0,904,584,0.7813840965239368,0.5023183477653874,0,292,22.7872340425532,58.4331413446218,3414.43200740055,2,2,0,26,45,0,0,0,0,23.2826086956522,8.46428571428571,46.3333333333333,0,0,0,826,12,9375,4,33,2,119,29200,227,12,32,851208.8613445492,2083827.707558581,5104804,458,5015440.925235269,436.487084311253,5015930,5014839,Benign
567,53,17,1206,1,1,39,76,39,39,39.0,0.0,76,76,76.0,0.0,95356.55058,1658.374793,1206.0,0.0,1206,1206,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,829.1873964,829.1873964,39,76,51.33333333,21.36195996,456.3333333,0,0,0,0,0,0,0,0,1,77.0,39.0,76.0,0,0,0,0,0,0,1,39,1,76,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,RT
568,20000,6,49845787,32,20,273,868,27,0,8.53125,10.1122231211348,292,0,43.4,85.6937017890801,22.89060075065727,1.0432175626942828,977368.3876824528,1992820.427719637,5018095,28,49845605,1607922.7523408264,2360342.786897456,5018095,298,49845738,2623459.9117139834,2549115.8575448613,5018669,255,0,0,0,0,1032,648,0.6419800385810978,0.4012375241131857,0,292,21.5283018867924,55.1451245399128,3040.98476052249,2,2,0,30,51,0,0,0,0,21.9423076923077,8.53125,43.4,0,0,0,826,12,9398,3,27,2,86,29200,227,14,32,638911.6526003642,1805512.0744605905,5107326,457,5016080.269532926,1436.2415926050996,5018095,5013866,Benign
569,80,6,3869,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,516.9294391,3869.0,0.0,3869,3869,3869,3869.0,0.0,3869,3869,0,0.0,0.0,0,0,0,0,0,0,40,0,516.9294391,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
570,20000,6,12425882,19,14,169,777,27,0,8.546676674450607,11.057001303365174,292,0,52.72310378193978,98.97529584997032,76.51082917480542,2.8070634915135284,366876.0835572238,1181793.0635035555,4980232,15,12425722,660047.6279643334,1579455.1025601046,4980232,243,12425846,900014.4711141097,1767888.4738002596,5020957,235,0,0,0,0,643,489,1.6082003601946302,1.198863131318899,0,292,26.481796182317023,66.63610604296461,4443.41598874842,2,2,0,18,33,0,0,0,0,27.245377455290683,8.546676674450607,52.72310378193978,0,0,0,455,8,2743,5,53,4,243,29200,227,8,32,0.0,0.0,0,0,0.0,0.0,0,0,DNP3_Stealthy
571,20000,6,268,2,1,120,0,120,0,60.0,84.8528137423857,0,0,0.0,0.0,446309.9422710748,11157.748556776853,134.435931840807,172.42570685388085,256,12,268,268.871863681614,0.0,268,268,0,0.0,0.0,0,0,0,0,0,0,40,24,7438.499037851249,3719.2495189256247,0,120,60.0,69.2820323027551,4800.0,0,2,1,0,2,0,0,0,0,80.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,64,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
572,20000,6,267,2,1,120,0,120,0,60.0,84.8528137423857,0,0,0.0,0.0,447886.23795871774,11197.15594896797,133.96271815260835,166.92992485423662,252,15,267,267.92543630521675,0.0,267,267,0,0.0,0.0,0,0,0,0,0,0,40,24,7464.770632645293,3732.385316322647,0,120,60.0,69.2820323027551,4800.0,0,2,1,0,2,0,0,0,0,80.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,64,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
573,80,6,15603,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,128.1804781,15603.0,0.0,15603,15603,15603,15603.0,0.0,15603,15603,0,0.0,0.0,0,0,0,0,0,0,40,0,128.1804781,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
574,20000,6,6880854,7,0,1034,0,517,0,147.714285714286,252.270168857196,0,0,0.0,0.0,150.2720292762847,1.0173154786595684,1146809.11808909,2808233.0336404624,6879090,120,6880854,1146809.11808909,2808233.0336404624,6879090,120,0,0.0,0.0,0,0,0,0,0,0,240,0,1.0173154786595684,0.0,0,517,129.25,239.324495791205,57276.2142857143,1,2,0,2,5,0,0,0,0,147.714285714286,147.714285714286,0.0,0,0,0,0,0,0,7,1034,0,0,64240,0,2,32,1487.142607017296,0.0,1487,1487,6879090.738122934,0.0,6879090,6879090,Scanning
575,20000,6,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,874090.1311261284,2.377729606659388,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,437045.06554417766,437045.06554417766,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,DNP3_Stealthy
576,445,6,743839,18,0,610,0,172,0,33.9086178249582,52.49368572204815,0,0,0.0,0.0,820.548388977741,24.19885295009043,43755.28238375259,47713.71808974171,99149,223,743839,43755.28238375259,47713.71808974171,99149,223,0,0.0,0.0,0,0,0,0,0,0,584,0,24.19885295009043,0.0,0,172,32.12395372890775,51.60440257019538,2663.0161644974974,1,1,0,7,17,0,0,0,0,33.9086178249582,33.9086178249582,0.0,0,0,0,610,7,1024,0,0,0,0,64240,0,7,32,0.0,0.0,0,0,0.0,0.0,0,0,Scanning
577,20000,6,48846765,32,20,273,868,27,0,8.53125,10.1122231211348,292,0,43.4,85.6937017890801,23.358762607294807,1.0645535982290348,957779.7163538756,1961156.215064408,5017917,15,48846593,1575696.5549868096,2324677.524060156,5017917,285,48846726,2570880.329598827,2515887.70896385,5018643,220,0,0,0,0,1032,648,0.655109906602483,0.4094436916265518,0,292,21.5283018867924,55.1451245399128,3040.98476052249,2,2,0,30,51,0,0,0,0,21.9423076923077,8.53125,43.4,0,0,0,826,12,9441,3,27,2,86,29200,227,14,32,638299.240664587,1803907.8995013237,5102743,455,5015942.781610312,1362.8210261018703,5017917,5014151,Benign
578,445,6,588855,5,4,373,172,140,0,74.6,70.28371077,133,0,43.0,62.75348596,925.5240375160358,15.283883183586967,73606.95471466669,101445.22243557338,196721,27,588793,147198.28622855444,97965.5863941828,196844,251,588823,196274.3912038704,454.5659523042077,196783,195911,0,0,0,0,112,92,8.49104621548101,6.79283697220452,0,140,54.5,64.19804428,4121.388889,0,0,0,1,0,0,0,0,0,60.55555556,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0,0,0.0,0.0,0,0,RT
579,80,6,53599432,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0373138283,53599432.0,0.0,53599432,53599432,53599432,53599432.0,0.0,53599432,53599432,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0373138283,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
580,80,6,57168920,203,104,56191,189950,680,0,276.80494614808407,292.21238771824056,1935,0,1826.451598742299,320.4333613491106,4305.528036253364,5.370050746595093,186826.5370752461,363065.566696368,1018497,18,57166691,283003.4210708167,415535.2596103085,1018497,280,57168895,555037.8212572221,436744.390961325,1021070,47,0,0,0,0,4072,2092,3.55088046110904,1.819170285529941,0,1935,799.1635400560168,794.1285949006784,630640.2255690203,0,0,1,1,0,0,0,1,0,801.7666786229613,276.80494614808407,1826.451598742299,0,0,0,0,0,0,203,56191,104,189950,8192,1282,101,20,0.0,0.0,0,0,0.0,0.0,0,0,RA
581,80,6,2218,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,901.7132552,2218.0,0.0,2218,2218,2218,2218.0,0.0,2218,2218,0,0.0,0.0,0,0,0,0,0,0,40,0,901.7132552,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
582,53,17,1911,1,1,32,71,32,32,32.0,0.0,71,71,71.0,0.0,53898.48247,1046.572475,1911.0,0.0,1911,1911,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,523.2862376,523.2862376,32,71,45.0,22.5166605,507.0,0,0,0,0,0,0,0,0,1,67.5,32.0,71.0,0,0,0,0,0,0,1,32,1,71,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,RT
583,20000,6,29828942,24,16,201,800,27,0,8.375,10.4665616629091,292,0,50.0,95.2330474852786,33.558013379450344,1.3409795556223925,764844.6795135523,1808344.945829651,5018319,33,29828765,1296902.8560411737,2219682.5983942645,5018319,303,29828893,1988592.9000685664,2509538.569931338,5019058,293,0,0,0,0,776,520,0.8045877333734347,0.5363918222489562,0,292,24.4146341463415,62.4107264858198,3895.0987804878,2,2,0,22,39,0,0,0,0,25.025,8.375,50.0,0,0,0,826,12,8996,4,33,2,133,29200,227,10,32,1277192.9041099816,2553230.666169528,5107038,470,5016012.571369197,1972.5057753192696,5018319,5013619,Benign
584,20000,6,3280,4,0,517,0,517,0,129.25,258.5,0,0,0.0,0.0,157603.02443510608,1219.3657596526605,1093.470224835735,1579.5293965692408,2915,122,3280,1093.470224835735,1579.5293965692408,2915,122,0,0.0,0.0,0,0,0,0,0,0,136,0,1219.3657596526605,0.0,0,517,103.4,231.209428873478,53457.8,1,1,0,1,3,0,0,0,0,129.25,129.25,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Scanning
585,443,6,134,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14908.976795815732,134.16737264465,0.0,134,134,134,134.16737264465,0.0,134,134,0,0.0,0.0,0,0,0,0,0,0,40,0,14908.976795815732,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,63287,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,RT
586,20000,6,43837599,30,19,255,851,27,0,8.5,10.1836583088654,292,0,44.7894736842105,87.8101354232012,25.229483721806965,1.1177619370420806,913283.3267638736,1923674.1497409723,5017022,31,43837434,1511635.6702249758,2296694.282906664,5017022,300,43837552,2435419.56574594,2516157.288350499,5019464,268,0,0,0,0,968,616,0.6843440430869882,0.4334178939550923,0,292,22.12,56.7157754392327,3216.67918367347,2,2,0,28,48,0,0,0,0,22.5714285714286,8.5,44.7894736842105,0,0,0,826,12,9089,3,28,2,94,29200,227,13,32,730646.5289414446,1931445.5095840383,5110753,463,5015743.6958979005,1090.8318227209263,5017022,5014247,Benign
587,53,17,19915,1,1,35,63,35,35,35.0,0.0,63,63,63.0,0.0,4920.913884007,100.4268139593,19915.0,0.0,19915,19915,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,50.2134069797,50.2134069797,35,63,44.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,66.5,35.0,63.0,0,0,0,0,0,0,1,35,1,63,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
588,20000,6,25807426,24,16,201,800,27,0,8.375,10.4665616629091,292,0,50.0,95.2330474852786,38.78728449598456,1.5499414384009829,661728.8887486154,1691362.4187017188,5015792,13,25807262,1122054.9022576956,2097913.0701651834,5015792,281,25807386,1720492.4319822676,2417003.5825291206,5016258,224,0,0,0,0,776,520,0.9299648630405892,0.6199765753603925,0,292,24.4146341463415,62.4107264858198,3895.0987804878,2,2,0,22,39,0,0,0,0,25.025,8.375,50.0,0,0,0,826,12,9504,4,40,3,160,29200,227,10,32,1276077.2151047485,2551088.0462052724,5102709,454,5015019.843822247,572.2519606352813,5015792,5014464,Benign
589,0,0,112637760,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0266340524131988,56318880.02484442,12.400720160777588,56318888,56318871,112637760,56318880.02484442,12.400720160777588,56318888,56318871,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0266340524131988,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56318880.02484442,12.400720160777588,56318888,56318871,Benign
590,20000,6,6820542,7,0,1034,0,517,0,147.714285714286,252.270168857196,0,0,0.0,0.0,151.60084987220452,1.026311362771212,1136757.0635732864,2783525.36057637,6818604,109,6820542,1136757.0635732864,2783525.36057637,6818604,109,0,0.0,0.0,0,0,0,0,0,0,240,0,1.026311362771212,0.0,0,517,129.25,239.324495791205,57276.2142857143,1,2,0,2,5,0,0,0,0,147.714285714286,147.714285714286,0.0,0,0,0,0,0,0,7,1034,0,0,64240,0,2,32,1650.5044193897977,0.0,1650,1650,6818604.319735182,0.0,6818604,6818604,Scanning
591,445,6,6009554,6,0,168,0,168,0,28.0,68.585712797929,0,0,0.0,0.0,27.95548371631227,0.9984101327254395,1201910.8792096367,2685767.782971398,6006358,175,6009554,1201910.8792096367,2685767.782971398,6006358,175,0,0.0,0.0,0,0,0,0,0,0,200,0,0.9984101327254395,0.0,0,168,24.0,63.4980314655502,4032.0,1,1,0,1,5,0,0,0,0,28.0,28.0,0.0,0,0,0,0,0,0,6,168,0,0,64240,0,1,32,275.72600104747244,0.0,275,275,6006358.161216969,0.0,6006358,6006358,Scanning
592,80,6,13385,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,149.4209936,13385.0,0.0,13385,13385,13385,13385.0,0.0,13385,13385,0,0.0,0.0,0,0,0,0,0,0,40,0,149.4209936,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
593,80,6,4813,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,415.5412425,4813.0,0.0,4813,4813,4813,4813.0,0.0,4813,4813,0,0.0,0.0,0,0,0,0,0,0,40,0,415.5412425,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
594,53,17,1123,1,1,32,64,32,32,32.0,0.0,64,64,64.0,0.0,85485.3072128228,1780.9439002672,1123.0,0.0,1123,1123,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,890.4719501336,890.4719501336,32,64,42.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,64.0,32.0,64.0,0,0,0,0,0,0,1,32,1,64,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
595,500,17,89479729,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.527146395484536,0.0670542927933575,17895945.957491096,15344376.164625484,41987672,4000198,89479729,17895945.957491096,15344376.164625484,41987672,4000198,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670542927933575,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000198.8799154833,0.0,4000198,4000198,21369882.726885,15279995.483739376,41987672,7200414,RA
596,53,17,18334,1,1,31,63,31,31,31.0,0.0,63,63,63.0,0.0,5127.086288,109.0869423,18334.0,0.0,18334,18334,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,54.54347115,54.54347115,31,63,41.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,62.5,31.0,63.0,0,0,0,0,0,0,1,31,1,63,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,RT
597,53,17,291,1,1,32,48,32,32,32.0,0.0,48,48,48.0,0.0,274914.0893,6872.852234,291.0,0.0,291,291,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3436.426117,3436.426117,32,48,37.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,56.0,32.0,48.0,0,0,0,0,0,0,1,32,1,48,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,RT
598,20000,6,9757612,16,12,129,732,27,0,8.0625,11.1562762604733,292,0,61.0,108.808422133917,88.23879826223272,2.8695544150319607,361393.0614333221,1284461.9698242466,4975905,33,9757441,650496.104801832,1691895.0990135334,4975905,301,9757563,887051.2416999737,1953156.9651723136,5013825,278,0,0,0,0,520,392,1.6397453800182602,1.2298090350137003,0,292,29.6896551724138,73.734128291293,5436.72167487685,2,2,0,14,27,0,0,0,0,30.75,8.0625,61.0,0,0,0,826,12,9318,8,64,6,366,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
599,500,17,89480247,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.526952594328165,0.0670539052149299,17896049.4042038,15345271.840721732,41990755,4000512,89480247,17896049.4042038,15345271.840721732,41990755,4000512,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670539052149299,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000512.6349027753,0.0,4000512,4000512,21369933.59652905,15281274.421404036,41990755,7200379,RA
600,20000,6,25875306,23,24,201,888,27,0,8.614565355359602,10.422519989382495,292,0,37.00781562185215,79.30875836654631,42.20339553599541,1.8346623926441548,557597.555131177,1326940.725847428,5023879,8,25875134,1155613.5838802112,1965157.3659860925,5023879,8,25875265,1125011.554016856,1733030.514931624,5040289,182,0,0,0,0,756,788,0.9044386385046408,0.9302237541395164,0,292,22.52453035751756,57.6028198789748,3318.29822197063,2,2,0,27,46,0,0,0,0,23.00013469552148,8.614565355359602,37.00781562185215,0,0,0,480,10,450,3,27,3,123,29200,227,10,32,5875144.957636034,907203.3059676072,6516634,5233655,5022512.655630771,1932.700843942772,5023879,5021146,DNP3_Stealthy
601,80,6,21057,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,94.98029159,21057.0,0.0,21057,21057,21057,21057.0,0.0,21057,21057,0,0.0,0.0,0,0,0,0,0,0,40,0,94.98029159,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
602,20000,6,268,2,1,120,0,120,0,60.0,84.8528137423857,0,0,0.0,0.0,447761.194029851,11194.0298507463,134.0,165.51597583041428,251,16,268,268.0,0.0,268,268,0,0.0,0.0,0,0,0,0,0,0,40,24,7462.68656716418,3731.34328358209,0,120,60.0,69.2820323027551,4800.0,0,2,1,0,2,0,0,0,0,80.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,64,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
603,53,17,1419,1,1,36,70,36,36,36.0,0.0,70,70,70.0,0.0,74700.49331,1409.44327,1419.0,0.0,1419,1419,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,704.721635,704.721635,36,70,47.33333333,19.62990915,385.3333333,0,0,0,0,0,0,0,0,1,71.0,36.0,70.0,0,0,0,0,0,0,1,36,1,70,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,RT
604,80,6,29336,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,68.1756204,29336.0,0.0,29336,29336,29336,29336.0,0.0,29336,29336,0,0.0,0.0,0,0,0,0,0,0,40,0,68.1756204,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
605,80,6,5007313,5,3,646,364,646,0,129.2,288.899982693,364,0,121.3333333333,210.155497985,201.7049513882146,1.5976629813247718,715330.552337881,1862084.9701055188,4937778,19,5007313,1251828.4665912914,2457508.893493017,4937778,418,3320,1660.4458125421,836.8271903219676,2252,1068,0,0,0,0,112,72,0.998539363305838,0.5991236179598819,0,646,112.2222222222,233.5774913052,54558.4444444445,0,0,1,1,0,0,0,1,0,126.25,129.2,121.3333333333,0,0,0,0,0,0,5,646,3,364,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,RA
606,80,6,2244,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,891.2655971,2244.0,0.0,2244,2244,2244,2244.0,0.0,2244,2244,0,0.0,0.0,0,0,0,0,0,0,40,0,891.2655971,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
607,80,6,216,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13500.280438328562,113.86429912377962,120.55207795845791,199,28,216,113.86429912377962,120.55207795845791,199,28,0,0.0,0.0,0,0,0,0,0,0,58,0,13500.280438328562,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,RA
608,20000,6,38832041,28,25,251,935,27,0,8.685042831202523,10.169132629093689,292,0,36.10264023829327,76.22848487698401,31.500579339266217,1.4460604098830845,712762.5160371733,1563395.1368086818,5019344,8,38831878,1375651.2899619858,2132717.744013077,5019344,8,38832001,1540464.0681400222,2027128.9305704532,5035488,182,0,0,0,0,933,850,0.7587400201633654,0.6873203897197201,0,292,21.305527774872505,53.83419677611371,2902.9679777606448,2,2,0,32,53,0,0,0,0,21.69794981433324,8.685042831202523,36.10264023829327,0,0,0,480,10,458,2,25,2,95,29200,227,12,32,4976560.124777054,5708583.669854351,12068928,15902,5015655.176863167,2506.592305902205,5019344,5013525,DNP3_Stealthy
609,20000,6,261,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7655.679783487668,261.9043455232723,0.0,261,261,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,3827.839891625573,3827.839891625573,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,DNP3_Stealthy
610,2638,6,13837051,5,0,71,0,71,0,14.328979690299668,32.040572635723954,0,0,0.0,0.0,5.170904583165126,0.3613598009748833,3459262.939696033,4289243.294797692,8832729,20,13837051,3459262.939696033,4289243.294797692,8832729,20,0,0.0,0.0,0,0,0,0,0,0,168,0,0.3613598009748833,0.0,0,71,11.940816408583071,29.24890731328121,906.3217802768792,1,1,0,1,4,0,0,0,0,14.328979690299668,14.328979690299668,0.0,0,0,0,0,0,0,2,35,0,0,64240,0,1,32,272.1682806007547,0.0,272,272,6918389.795251766,2707284.530196953,8832729,5004050,Scanning
611,20000,6,752,4,0,517,0,517,0,129.25,258.5,0,0,0.0,0.0,687500.0,5319.14893617021,250.666666666667,127.08970994047316,379,127,752,250.666666666667,127.08970994047316,379,127,0,0.0,0.0,0,0,0,0,0,0,136,0,5319.14893617021,0.0,0,517,103.4,231.209428873478,53457.8,1,1,0,1,3,0,0,0,0,129.25,129.25,0.0,0,0,0,0,0,0,0,0,0,0,64240,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Scanning
612,20000,6,53851530,34,21,291,885,27,0,8.55882352941176,10.0489443934405,292,0,42.1428571428571,83.7223301839394,21.837819263086622,1.021326581181773,997250.5736254512,1992712.41959376,5018175,13,53851366,1631859.5782881589,2347095.972457537,5018175,285,53851487,2692574.350943412,2508941.5392381405,5018664,229,0,0,0,0,1096,680,0.6313655229123694,0.3899610582694047,0,292,21.0,53.7015320587276,2883.85454545454,2,2,0,32,54,0,0,0,0,21.3818181818182,8.55882352941176,42.1428571428571,0,0,0,826,12,9306,3,26,1,80,29200,227,15,32,567716.2154695026,1701458.2250856732,5104938,458,5016397.674041365,1259.5394738906043,5018175,5014843,Benign
